name,imgSrc,category,isSelected
Kraft Mayonnaise,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Kraft_Mayo_30_oz.jpg,italian,false
McCormick Grill Mates Seasonings,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_mccormick_grillmates_barbeque.jpg,italian,false
Thomas' Products,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_10_Feature_05_304437_259671.jpg,italian,false
Bertolli Olive Oil,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Bertolli_Olive_Oil_32_oz.jpg,italian,false
Gia Russa Select Pasta Sauce,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Gia_Russa_Pasta_Sauce_24_oz.jpg,italian,false
Swanson Broth,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_swanson_chicken_broth_32oz.jpg,italian,false
Purely Elizabeth. Granola,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_10_Feature_04_221714_259571.jpg,italian,false
Idahoan Mashed Potatoes,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_10_Feature_022_14300_259427.jpg,italian,false
New England Coffee Ground Coffee,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_new_england_coffee_12oz.jpg,italian,false
Nabisco Nilla Wafers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_11_Feature_05_357134_260765.jpg,italian,false
Justin's Organic Peanut Butter Cups,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_11_Feature_03_218550_260615.jpg,italian,false
Pop-Secret Premium Popcorn,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_pop_secret_popcorn_19_2oz.jpg,italian,false
Sparkling Ice Flavored Water,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_11_Feature_06_456656_260865.jpg,italian,false
Nature's Own Perfectly Crafted Bread,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_11_Feature_08_265437_261059.jpg,italian,false
Hagen-Dazs Ice Cream,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Haagen_Dazs_Ice_Cream_14oz.jpg,italian,false
Oatly! Oatmilk,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_12_Feature_08_827211_262307.jpg,italian,false
Pillsbury Grands! Biscuits,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_12_Feature_02_67316_261759.jpg,italian,false
Bagel Bites Pizza Snacks,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_bagel_bites_pizza_snacks_14oz.jpg,italian,false
Halo Top Ice Cream,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_halo_top_ice_cream_16oz.jpg,italian,false
Screamin' Sicilian Pizza Co. Pizza,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_screamin_sicilian_holy_pepperoni_22_3oz.jpg,italian,false
Califia Farms Cold Brew Coffee,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_12_Feature_05_230187_262059.jpg,italian,false
Crest Toothpaste,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Crest_Toothpaste_8_2_oz.jpg,italian,false
Scotch-Brite Scrub Sponges,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_14_Feature_08_119592_264107.jpg,italian,false
Nature's Recipe Dog Food,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_natures_recipe_chicken_4lb.jpg,italian,false
3M Filtrete Air Cleaning Filter,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_15_Feature_01_85779_264457.jpg,italian,false
Happy Baby Organics Organic Baby Food,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_15_Feature_06_343914_264807.jpg,italian,false
Friskies Cat Food,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_friskies_surf_n_turf_3_15lb.jpg,italian,false
White Cloud Diapers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_15_Feature_07_318567_264907.jpg,italian,false
Kendakids Complete Nutrition Shake,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_15_Feature_08_344847_265007.jpg,italian,false
Slim Jim Sticks,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_08-1_Feature_10_73664_253309.jpg,italian,false
Puffs Facial Tissues,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_08_343105_251809.jpg,italian,false
Pilot G2 Premium Gel Roller Pens,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Pilot_G2_Pens_2ct.jpg,italian,false
Sharpie Permanent Markers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Sharpie_Markers_8_ct.jpg,italian,false
Yasso Frozen Greek Yogurt,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_08-1_Feature_01_201341_252859.jpg,italian,false
Lysol Disinfecting Wipes,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_10_107134_251909.jpg,italian,false
Impossible Products,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_02-1_Feature_01_269517_251959.jpg,italian,false
Cra-Z-Art Crayons,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_CraZArt_Crayons_24_ct.jpg,italian,false
Nabisco Ritz Toasted Chips,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_08-1_Feature_03_310140_252959.jpg,italian,false
Pancho's Queso Dip,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_02-1_Feature_02_292685_252009.jpg,italian,false
Wise Potato Chips,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_08-1_Feature_05_399589_253059.jpg,italian,false
Deer Park Spring Water,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_08-1_Feature_09_824511_253264.jpg,italian,false
Pace Chunky Salsa,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_02-1_Feature_03_12999_252059.jpg,italian,false
Tyson Chicken Bites,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_08-1_Feature_08_343811_253209.jpg,italian,false
Lay's Stax Potato Crisps,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_08-1_Feature_11_336490_253359.jpg,italian,false
Dave's Killer Bread Organic Bread,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_07-1_Feature_01_315481_252659.jpg,italian,false
Oui by Yoplait French Style Yogurt,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_08-1_Feature_07_827502_253159.jpg,italian,false
Sharpie Highlighters,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Sharpie_Highlighter_6_ct.jpg,italian,false
Polar Seltzer Water,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_08-1_Feature_02_266507_252909.jpg,italian,false
Mission Soft Taco Flour Tortillas,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_02-1_Feature_05_716292_252159.jpg,italian,false
Breakstone's Sour Cream,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_02-1_Feature_04_67413_252109.jpg,italian,false
Betty Crocker Fruit Snacks,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_08-1_Feature_12_10356_253409.jpg,italian,false
Bic EZ Correct Correction Tape,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_BIC_Ez_Correct_Correction_Tape.jpg,italian,false
Nature Valley Bars,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_08-1_Feature_04_8782_253009.jpg,italian,false
Top Flight 1 Subject Notebook,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_06_53629_251609.jpg,italian,false
Sharpie Highlighters,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Sharpie_Highlighter_Smear_Guard_4_ct.jpg,italian,false
Publix Mussels,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_04_Feature_04_970291_255327.jpg,italian,false
Publix White Shrimp,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_04_Feature_02_123758_255227.jpg,italian,false
Perdue Short Cuts Chicken Strips,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_05_Feature_06_70972_256377.jpg,italian,false
Four Elephants Premium Thai Jasmine Rice,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_05_Feature_022_330674_256077.jpg,italian,false
Strawberries,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Strawberries.jpg,italian,false
Sunny Days Bouquet,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_07_Feature_08_238686_258127.jpg,italian,false
Yancey's Fancy Cheese,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_08_Feature_012_344683_258277.jpg,italian,false
Pretzelized Snacks Pretzel Pita Chips,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_08_Feature_022_317937_UL_258428_PackageShot.jpg,italian,false
Smoky Park Smoked Cheese,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_08_Feature_011_284703_UL_258178_PackageShot.jpg,italian,false
Folgers Ground Coffee,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_09_Feature_012_9035_258877.jpg,italian,false
Greenfield Natural Meat Co. Uncured Bacon,https://images.publixcdn.com/pct/images/products/210000/214491-600x600-A.jpg,italian,false
Sofresco Shot Ginger & Apple,https://images.publixcdn.com/pct/images/products/245000/246747-600x600-A.jpg,italian,false
Ten Alkaline Spring Water,https://images.publixcdn.com/pct/images/products/975000/976938-600x600-A.jpg,italian,false
La Banderita Tortilla Chips,https://images.publixcdn.com/pct/images/products/285000/288251-600x600-A.jpg,italian,false
Health-Ade Organic Kombucha,https://images.publixcdn.com/pct/images/products/245000/246541-600x600-A.jpg,italian,false
Fresh Cravings Organic Salsa,https://images.publixcdn.com/pct/images/products/250000/251464-600x600-A.jpg,italian,false
Sabra Hummus Singles,https://images.publixcdn.com/pct/images/products/970000/970174-600x600-A.jpg,italian,false
Evian Natural Spring Water,https://images.publixcdn.com/pct/images/products/810000/810094-600x600-A.jpg,italian,false
Arden's Garden Sea Moss Energy Shot,https://images.publixcdn.com/pct/images/products/335000/337013-600x600-A.jpg,italian,false
Kewpie Mayonnaise,https://images.publixcdn.com/pct/images/products/320000/324665-600x600-A.jpg,italian,false
Nerds Gummy Clusters,https://images.publixcdn.com/pct/images/products/270000/274279-600x600-A.jpg,italian,false
Unreal Dark Chocolate Covered Pretzels,https://images.publixcdn.com/pct/images/products/325000/328657-600x600-A.jpg,italian,false
Bridgford Pepperoni,https://images.publixcdn.com/pct/images/products/70000/071255-600x600-A.jpg,italian,false
Greenfield Fully Cooked Bacon,https://images.publixcdn.com/pct/images/products/250000/252305-600x600-A.jpg,italian,false
Prsident Feta Cheese,https://images.publixcdn.com/pct/images/products/330000/333446-600x600-A.jpg,italian,false
Sabra Guacamole,https://images.publixcdn.com/pct/images/products/230000/232037-600x600-A.jpg,italian,false
Pepsi Products,https://images.publixcdn.com/pct/images/products/315000/315280-600x600-A.jpg,italian,false
Cedar's Salad,https://images.publixcdn.com/pct/images/products/320000/324429-600x600-A.jpg,italian,false
Barnana Organic Plantain Chips,https://images.publixcdn.com/pct/images/products/355000/359239-600x600-A.jpg,italian,false
Publix Pepperoni,https://images.publixcdn.com/pct/images/products/330000/333906-600x600-A.jpg,italian,false
Mini Moon Pie,https://images.publixcdn.com/pct/images/products/800000/801944-600x600-A.jpg,italian,false
Ken's Steak House Dressing,https://images.publixcdn.com/pct/images/products/345000/348935-600x600-A.jpg,italian,false
Mevgal Feta Cheese,https://images.publixcdn.com/pct/images/products/240000/244877-600x600-A.jpg,italian,false
Rib Rack Pork Rinds,https://images.publixcdn.com/pct/images/products/325000/327188-600x600-A.jpg,italian,false
Golden Farms Mango Sauce,https://images.publixcdn.com/pct/images/products/330000/330265-600x600-A.jpg,italian,false
Rib Rack Dry Rub,https://images.publixcdn.com/pct/images/products/230000/233887-600x600-A.jpg,italian,false
Hot Ones Hot Sauce,https://images.publixcdn.com/pct/images/products/295000/299118-600x600-A.jpg,italian,false
Batiste Dry Shampoo,https://images.publixcdn.com/pct/images/products/260000/261103-600x600-A.jpg,italian,false
Better Than Marinade Marinade,https://images.publixcdn.com/pct/images/products/335000/338053-600x600-A.jpg,italian,false
Fromage Ami Chutney,https://images.publixcdn.com/pct/images/products/225000/227333-600x600-A.jpg,italian,false
Feit Electric Light Bulbs,https://images.publixcdn.com/pct/images/products/330000/332426-600x600-A.jpg,italian,false
Cracking Good Cheese Co. Cheddar Cheese,https://images.publixcdn.com/pct/images/products/315000/317333-600x600-A.jpg,italian,false
