name,imgSrc,category,isSelected
Perdue Boneless Skinless Chicken Breasts,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_01_Feature_011_98783_255163_PackageShot.jpg,italian,false
A.1. Sauce,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai1_A1_Sauce.jpg,italian,false
Prego Italian Sauce,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_12_Feature_07_4429_261683.jpg,italian,false
Mott's Juice,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai1_Motts_Juice.jpg,italian,false
General Mills Cheerios Cereal,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai1_General_Mills_Cheerios_Cereal.jpg,italian,false
Nature's Own Butterbread,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_12_Feature_04_303722_261439.jpg,italian,false
Green Giant Vegetables,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai1_Green_Giant_Corn_1525oz.jpg,italian,false
Maxwell House Ground Coffee,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai1_Maxwell_House_Ground_Coffee.jpg,italian,false
Hunt's Tomatoes,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai1_Hunts_Diced_Tomatoes_145oz.jpg,italian,false
Pompeian Imported Olive Oil,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai1_Pompeian_Imported_Olive_Oil.jpg,italian,false
Waterloo Sparkling Water,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_13_Feature_06_263475_262827.jpg,italian,false
Zephyrhills Florida Spring Water,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_13_Feature_02_810746_262433.jpg,italian,false
Caprisun Juice Drink Blend,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_13_Feature_08_12028_263021.jpg,italian,false
Werther's Original Caramel Hard Candies,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_13_Feature_03_337608_262533.jpg,italian,false
Tostitos Tortilla Chips,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_13_Feature_012_864502_262333.jpg,italian,false
Snyder's of Hanover Pretzels,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_13_Feature_04_313833_262633.jpg,italian,false
Fruit Gushers Fruit Flavored Snacks,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_13_Feature_07_122098_262927.jpg,italian,false
Hagen-Dazs Ice Cream Bars,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_14_Feature_04_710856_263921.jpg,italian,false
Natural Bliss Coffee Creamer,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_14_Feature_08_230497_264321.jpg,italian,false
Digiorno Stuffed Crust Pizza,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai2_Digiorno_Stuffed_Crust_pizza_R14560_730962.jpg,italian,false
Sara Lee Pound Cake,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai1_Sara_Lee_Pound_Cake.jpg,italian,false
Edy's Ice Cream,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai1_Edys_Vanila_Ice_Cream_15qt.jpg,italian,false
Superpretzel Soft Pretzels,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai1_Superpretzel_Soft_Pretzels.jpg,italian,false
Yasso Frozen Greek Yogurt Bars,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_14_Feature_03_201341_263821.jpg,italian,false
Yoplait Go-Gurt,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_14_Feature_05_128322_264021.jpg,italian,false
Celentano Pasta,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_14_Feature_07_107116_264221.jpg,italian,false
Right Guard Deodorant,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_15_Feature_012_121471_264921.jpg,italian,false
Colgate Total Toothpaste,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_15_Feature_05_35484_265171.jpg,italian,false
Clorox Clean-Up Cleaner + Bleach,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_16_Feature_07_80879_266171.jpg,italian,false
Viva Paper Towels,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_16_Feature_02_341281_265671.jpg,italian,false
Chinet Classic White Dinner Plates,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_16_Feature_04_853658_265871.jpg,italian,false
All Laundry Detergent,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_ai1_All_Laundry_Detergent.jpg,italian,false
Pit Boss BBQ Hardwood Pellets,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_16_Feature_05_320658_265971.jpg,italian,false
Finish Automatic Dishwasher Detergent,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_16_Feature_08_294450_266221.jpg,italian,false
Lysol Laundry Sanitizer,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_16_Feature_06_236612_266071.jpg,italian,false
Honest Clean Conscious Diapers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260625_Page_17_Feature_07_244934_267121.jpg,italian,false
