name,imgSrc,category,isSelected
Mt. Olive Pickles,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_01_Feature_06_5179_255062.jpg,italian,false
Hellmann's Mayonnaise,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Hellmanns_Mayonnaise.jpg,italian,false
Pompeian Imported Olive Oil,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Pompeian_Imported_Olive_Oil.jpg,italian,false
Gatorade Thirst Quencher,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Gatorade_Thirst_Quencher.jpg,italian,false
Nature's Own Perfectly Crafted Bread,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_12_Feature_021_265437_260856.jpg,italian,false
Nature's Own Life Bread,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_12_Feature_07_290442_261400.jpg,italian,false
Pillsbury Cake or Brownie Mix,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_12_Feature_012_7292_260756.jpg,italian,false
New England Coffee Ground Coffee,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_New_England_Coffee_Ground_Coffee.jpg,italian,false
Kinder's Sauce,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_12_Feature_04_290054_261106.jpg,italian,false
Rag Sauce,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Page_12_Feature_05_4500_261206.jpg,italian,false
Hershey's Chocolate Candy Bars,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_13_Feature_03_27961_262150.jpg,italian,false
Planters Mixed Nuts,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_13_Feature_07_18566_262494.jpg,italian,false
Frito Lay Party Size Snacks,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Frito_Lay_Party_Size_Snacks.jpg,italian,false
Zephyrhills Natural Spring Water,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_13_Feature_02_8237_262050.jpg,italian,false
Ocean Spray Juice Cocktail or Drink,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_13_Feature_08_12261_262544.jpg,italian,false
Snyder's of Hanover Family Size Pretzels,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_13_Feature_04_809515_262200.jpg,italian,false
Nabisco Ritz Crackers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_13_Feature_05_304781_262294.jpg,italian,false
Maison Perrier Sparkling Water,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_13_Feature_06_298692_262394.jpg,italian,false
Belgian Boys Bite-Sized Pancakes,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Belgian_Boys_Bite_Sized_Pancakes.jpg,italian,false
Bizzy Cold Brew Coffee,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Bizzy_Cold_Brew_Coffee.jpg,italian,false
Pillsbury Grands! or Flaky Layers Biscuits,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Pillsbury_Grands_or_Flaky_Layers_Biscuits.jpg,italian,false
Breyers Ice Cream,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Breyers_Ice_Cream.jpg,italian,false
Screamin' Sicilian Pizza Co. Pizza,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Screamin_Sicilian_Pizza_Co_Pizza.jpg,italian,false
Talenti Gelato,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Talenti_Gelato.jpg,italian,false
Breakstone's Sour Cream,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_14_Feature_03_67413_263394.jpg,italian,false
Not Your Mother's Hair Care Products,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Not_Your_Mothers_Hair_Care_Products.jpg,italian,false
Cottonelle Bathroom Tissue,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_16_Feature_01_263269_265192.jpg,italian,false
Arm & Hammer Laundry Detergent,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_16_Feature_03_264442_265392.jpg,italian,false
Traeger Premium Hardwood Pellets,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_16_Feature_05_271610_265492.jpg,italian,false
Brawny Paper Towels,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_16_Feature_02_281496_265292.jpg,italian,false
Seventh Generation Laundry Detergent,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_16_Feature_07_340541_265642.jpg,italian,false
EZ Foil Pans With Lids,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_17_Feature_05_118784_266442.jpg,italian,false
Rubbermaid Containers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_17_Feature_01_127648_266142.jpg,italian,false
Foster Grant Sunglasses,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_17_Feature_03_284139_266292.jpg,italian,false
Jinx Homemades Moist Dog Food,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_17_Feature_04_322029_266342.jpg,italian,false
Once Upon a Farm Soft-Baked Bars,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_17_Feature_06_330681_266492.jpg,italian,false
Reveal Cat Food,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Reveal_Cat_Food.jpg,italian,false
Publix Alkaline Water,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_18_Feature_06_325021_266942.jpg,italian,false
Publix Premium Single-Serve Coffee,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_18_Feature_05_961975_266892.jpg,italian,false
Nathan's Famous Beef Franks,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_01-1_Feature_09_70440_251509.jpg,italian,false
Hillshire Farm Smoked Sausage,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_01-1_Feature_04_784115_251259.jpg,italian,false
Glad Freezer or Storage Bags,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_01-1_Feature_15_855526_251809.jpg,italian,false
Organic Hive Honey,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_10-1_Feature_06_340967_253559.jpg,italian,false
221 B.C. Organic Kombucha,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_10-1_Feature_01_246678_253309.jpg,italian,false
GreenWise Large White Shrimp,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_07-1_Feature_01_134783_252909.jpg,italian,false
Kellogg's Frosted Flakes Cereal,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_12-1_Feature_08_323852_254452.jpg,italian,false
King's Hawaiian Hot Dog Buns,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_04-1_Feature_05_953797_252509.jpg,italian,false
Late July Snacks Organic Tortilla Chips,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_10-1_Feature_05_215671_253509.jpg,italian,false
Weber Seasoning,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_01-1_Feature_05_141248_251309.jpg,italian,false
Clif Zbar Bars,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_10-1_Feature_04_197667_253459.jpg,italian,false
French's Mustard,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_01-1_Feature_07_10996_251409.jpg,italian,false
Publix Red Seedless Watermelon Chunks,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_01_Feature_02_25573_254862.jpg,italian,false
Smithfield Bacon,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_01-1_Feature_08_74033_251459.jpg,italian,false
Harmless Harvest Organic Coconut Water,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_10-1_Feature_02_211137_253359.jpg,italian,false
So Good So You Organic Probiotic Juice Shot,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_10-1_Feature_03_246438_253409.jpg,italian,false
Nature's Own Hamburger Butter Buns,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Flex_Area_01-1_Feature_12_189468_251659.jpg,italian,false
Margaritaville Shrimp Appetizers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_04_Feature_04_140359_256258.jpg,italian,false
Farmer Focus Chicken Party Wings,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_04_Feature_011_97577_255958.jpg,italian,false
Perdue Boneless Skinless Chicken Breasts,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_04_Feature_012_98783_256008_PackageShot.jpg,italian,false
Hatfield Pork Tenderloin,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_05_Feature_05_280017_257256.jpg,italian,false
Ball Park Franks,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_a2_Ball_Park_Franks.jpg,italian,false
Blueberries,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Blueberries.jpg,italian,false
Organic Blackberries,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_06_Feature_012_23962_UL_257807.jpg,italian,false
Gold Kiwi,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_06_Feature_04_259525_258156.jpg,italian,false
Tomato Medley,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_07_Feature_022_23208_UL_258507_PackageShot.jpg,italian,false
Baby Seedless Cucumbers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_07_Feature_05_25800_258806.jpg,italian,false
Potato Inspirations Potatoes,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_07_Feature_03_267632_258606.jpg,italian,false
Fresh Express Salad Blends,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_ai1_Fresh_Express_Salad_Blends.jpg,italian,false
Stacy's Sharing Size Pita Chips,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_08_Feature_012_290389_259206_PackageShot.jpg,italian,false
Citterio Il Pacchetto Prosciutto,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_08_Feature_022_330600_259406.jpg,italian,false
Sabra Hummus,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_08_Feature_011_277148_UL_259107_PackageShot.jpg,italian,false
Belgioioso Fresh Mozzarella Cheese,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260521_Page_08_Feature_021_72037_UL_259307_PackageShot.jpg,italian,false
Vigo Saffron Yellow Rice,https://images.publixcdn.com/pct/images/products/0/004842-600x600-A.jpg,italian,false
Pilon Espresso Ground Coffee,https://images.publixcdn.com/pct/images/products/300000/304238-600x600-A.jpg,italian,false
Nutty & Fruity Mango,https://images.publixcdn.com/pct/images/products/280000/282495-600x600-A.jpg,italian,false
La Banderita Flour Tortillas,https://images.publixcdn.com/pct/images/products/100000/100029-600x600-A.jpg,italian,false
Tropicana Pure Premium 100% Orange Juice,https://images.publixcdn.com/pct/images/products/20000/023707-600x600-A.jpg,italian,false
Post Honey Bunches of Oats Cereal,https://images.publixcdn.com/pct/images/products/5000/008378-600x600-A.jpg,italian,false
Calbee Harvest Snaps,https://images.publixcdn.com/pct/images/products/805000/807920-600x600-A.jpg,italian,false
Callaway Blue Spring Water,https://images.publixcdn.com/pct/images/products/190000/192848-600x600-A.jpg,italian,false
Athenos Crumbled Feta Cheese,https://images.publixcdn.com/pct/images/products/900000/900440-600x600-A.jpg,italian,false
Post Cinnamon Pebbles Cereal,https://images.publixcdn.com/pct/images/products/5000/008377-600x600-A.jpg,italian,false
Mariani Premium Walnuts,https://images.publixcdn.com/pct/images/products/950000/953116-600x600-A.jpg,italian,false
Tastykake Mini Donuts,https://images.publixcdn.com/pct/images/products/310000/314334-600x600-A.jpg,italian,false
Mission Tortilla Chips,https://images.publixcdn.com/pct/images/products/340000/340723-600x600-A.jpg,italian,false
Pete & Gerry's Organic Eggs,https://images.publixcdn.com/pct/images/products/330000/331948-600x600-A.jpg,italian,false
