name,imgSrc,category,isSelected
Pilot G2 Premium Gel Roller Pens,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Pilot_G2_Pens_2ct.jpg,italian,false
Bic EZ Correct Correction Tape,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_BIC_Ez_Correct_Correction_Tape.jpg,italian,false
Sharpie Permanent Markers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Sharpie_Markers_8_ct.jpg,italian,false
Cra-Z-Art Crayons,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_CraZArt_Crayons_24_ct.jpg,italian,false
Top Flight 1 Subject Notebook,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_06_53629_251609.jpg,italian,false
Sharpie Highlighters,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Sharpie_Highlighter_6_ct.jpg,italian,false
Puffs Facial Tissues,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_08_343105_251809.jpg,italian,false
Lysol Disinfecting Wipes,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_10_107134_251909.jpg,italian,false
Folgers Ground Coffee,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Page_09_Feature_012_9035_258877.jpg,italian,false
Bic Mechanical Pencils,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_07_54551_UL_251710.jpg,italian,false
Bic Medium Point Pen,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_03_402307_UL_251310.jpg,italian,false
Elmer's School Glue Sticks,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Elmers_Glue_Sticks_DP_3ct.jpg,italian,false
Expo Dry Erase Markers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_04_54065_UL_251410.jpg,italian,false
Fire & Smoke Seasoning,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Flex_Area_12-1_Feature_05_293670_254352.jpg,italian,false
General Mills Chex Mix Snack,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Flex_Area_12-1_Feature_12_19128_254702.jpg,italian,false
Hellmann's Mayonnaise,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Flex_Area_12-1_Feature_08_207405_254502.jpg,italian,false
Jolly Time Popcorn,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Flex_Area_12-1_Feature_06_25987_254402.jpg,italian,false
Cra-Z-Art Washable Markers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_02_324730_UL_251210.jpg,italian,false
SMT Tomatoes,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Flex_Area_12-1_Feature_04_322272_254302.jpg,italian,false
Perdue Air Fryer Ready Wings,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Flex_Area_12-1_Feature_09_299000_254552.jpg,italian,false
Sharpie Highlighters,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_a1_Sharpie_Highlighter_Smear_Guard_4_ct.jpg,italian,false
Top Flight Filler Paper,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_06_109480_UL_251610.jpg,italian,false
"Westcott Kids 5"" Scissor",https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260709_Flex_Area_01-1_Feature_01_981537_UL_251110.jpg,italian,false
