name,imgSrc,category,isSelected
Publix Tea or Lemonade,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_01_Feature_01_99993_254812.jpg,italian,false
Publix Red Seedless Watermelon Chunks,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_01_Feature_02_25573_254862.jpg,italian,false
Artesano Bread,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_12_Feature_04_218833_261746.jpg,italian,false
Rag Sauce,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_12_Feature_03_4500_261646.jpg,italian,false
General Mills Cheerios Cereal,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_General_Mills_Cheerios_Cereal.jpg,italian,false
Campbell's Soup,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_12_Feature_07_4337_262034.jpg,italian,false
Ken's Steak House Dressing & Marinade,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_12_Feature_012_124745_261346.jpg,italian,false
Hellmann's Mayonnaise,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_Hellmans_Mayo_30oz.jpg,italian,false
Pepperidge Farm Swirl Bread,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_12_Feature_05_300482_261846.jpg,italian,false
Donut Shop K-Cup Coffee,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_Donut_Shop_KCup_Coffee.jpg,italian,false
Duncan Hines Cake Mix,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_Duncan_Hines_Yellow_Cake_Mix_15_25oz.jpg,italian,false
Pepperidge Farm Goldfish Snack Crackers,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_13_Feature_05_311241_262972.jpg,italian,false
Gatorade Thirst Quencher,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_13_Feature_08_12412_263260.jpg,italian,false
Kettle Brand Potato Chips,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a3_Kettle_Brand_Potato_Chips.jpg,italian,false
Planters Peanuts,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_Planters_Peanuts_12_oz.jpg,italian,false
La Croix Sparkling Water,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_13_Feature_06_4635_263066.jpg,italian,false
Hershey's Chocolate Candy Bars,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_Hersheys_6_Pack_Candy_Bars.jpg,italian,false
Breyers Ice Cream,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_Breyers_vanilla_48oz.jpg,italian,false
Klondike Bars or Ice Cream Sandwiches,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_14_Feature_03_64333_264060.jpg,italian,false
Gorton's Shrimp,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_14_Feature_07_124856_264460.jpg,italian,false
Starbucks Iced Coffee,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_14_Feature_04_220793_264160.jpg,italian,false
Ben & Jerry's Ice Cream,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_Ben_Jerrys_Half_Baked_1pt.jpg,italian,false
Marie Callender's Pie,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_Marie_Callenders_38oz.jpg,italian,false
Sweet Loren's Cookie Dough,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_Sweet_Lorens_Choc_Chunk_12oz.jpg,italian,false
Noosa Finest Yoghurt,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_14_Feature_06_222923_264360.jpg,italian,false
Colgate Optic White Stain Fighter Toothpaste,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_15_Feature_02_243318_265304.jpg,italian,false
Arm & Hammer Toothpaste,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_15_Feature_03_34645_265354.jpg,italian,false
Honey Stinger Energy Waffle,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_15_Feature_05_282502_265454.jpg,italian,false
Royal Oak Charcoal,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_16_Feature_05_289426_266204.jpg,italian,false
Arm & Hammer Laundry Detergent,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_16_Feature_03_134526_266054.jpg,italian,false
Chinet Classic White Dinner Plates,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_16_Feature_04_853658_266104.jpg,italian,false
Angel Soft Bathroom Tissue,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_16_Feature_01_267344_265854.jpg,italian,false
Purex Laundry Detergent,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_16_Feature_07_128635_266304.jpg,italian,false
Caledon Farms Dog Treats,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_Caledon_Dog_Treats.jpg,italian,false
EZ Foil Pans,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_17_Feature_05_51369_267054.jpg,italian,false
Enfamil Neuropure Infant Formula,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_17_Feature_06_242731_267104.jpg,italian,false
Happy Baby Organics Nutty Blends,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_17_Feature_08_343912_267204.jpg,italian,false
Sheba Perfect Portions Cat Food,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_a1_Sheba_Perfect_Portions_Cat_Food.jpg,italian,false
Sterilite Storage Box,https://akimages.shoplocal.com/dyn_li/235.0.90.0/Retailers/Publix/260702_Page_17_Feature_01_113062_266754.jpg,italian,false
